code,enum_methode_application_dpe_log_id,version_dpe,version_logiciel,version_moteur_calcul,type_generateur_ecs_1_id,type_generateur_ecs_1_label,type_generateur_ecs_2_id,type_generateur_ecs_2_label,type_generateur_ch_1_id,type_generateur_ch_1_label,type_generateur_ch_2_id,type_generateur_ch_2_label,deperdition_mur_input,deperdition_mur_output,deperdition_mur_diff,deperdition_baie_vitree_input,deperdition_baie_vitree_output,deperdition_baie_vitree_diff,deperdition_plancher_bas_input,deperdition_plancher_bas_output,deperdition_plancher_bas_diff,deperdition_plancher_haut_input,deperdition_plancher_haut_output,deperdition_plancher_haut_diff,deperdition_porte_input,deperdition_porte_output,deperdition_porte_diff,deperdition_renouvellement_air_input,deperdition_renouvellement_air_output,deperdition_renouvellement_air_diff,hperm_input,hperm_output,hperm_diff,deperdition_pont_thermique_input,deperdition_pont_thermique_output,deperdition_pont_thermique_diff,surface_sud_equivalente_input,surface_sud_equivalente_output,surface_sud_equivalente_diff,besoin_ecs_input,besoin_ecs_output,besoin_ecs_diff,besoin_ch_input,besoin_ch_output,besoin_ch_diff,conso_ecs_input,conso_ecs_output,conso_ecs_diff,conso_ch_input,conso_ch_output,conso_ch_diff,conso_auxiliaire_distribution_ch_input,conso_auxiliaire_distribution_ch_output,conso_auxiliaire_distribution_ch_diff,conso_auxiliaire_distribution_ecs_input,conso_auxiliaire_distribution_ecs_output,conso_auxiliaire_distribution_ecs_diff,conso_auxiliaire_generation_ch_input,conso_auxiliaire_generation_ch_output,conso_auxiliaire_generation_ch_diff,conso_auxiliaire_generation_ecs_input,conso_auxiliaire_generation_ecs_output,conso_auxiliaire_generation_ecs_diff,conso_auxiliaire_ventilation_input,conso_auxiliaire_ventilation_output,conso_auxiliaire_ventilation_diff,ep_conso_5_usages_input,ep_conso_5_usages_output,ep_conso_5_usages_diff,ep_conso_5_usages_m2_input,ep_conso_5_usages_m2_output,ep_conso_5_usages_m2_diff,emission_ges_5_usages_input,emission_ges_5_usages_output,emission_ges_5_usages_diff,emission_ges_5_usages_m2_input,emission_ges_5_usages_m2_output,emission_ges_5_usages_m2_diff,runFailed
2561E0059504D,7,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,97,chaudière gaz à condensation après 2015,,,1285.68625,1285.6949999999997,0,49.178999999999995,49.178999999999995,0,93.134,93.134,0,22.0163934426229,22.01639344262295,0,18.3015,18.301499999999997,0,348.9458335131445,348.94848646090065,0,155.12203351314452,155.12468646090065,0,204.25199999999995,204.25199999999995,0,79.0301,79.03009999999999,0,10812.263980518,10812.263980518,0,100180.76462906126,100181.46019168892,0,17506.23012011226,17506.230120112254,0,133911.81349836892,133847.45175351235,0.05,701.5513621815742,701.5540709699095,0,0,0,0,210.37960572102867,210.38106640254674,0,0,0,0,1248.4533000000001,1248.4533000000001,0,181418.5075908031,181354.15543572718,0.04,346,346,0,31742.35564508281,31727.745795846437,0.05,60,60,0,OK
2433E0750826I,9,2.3,LICIEL Diagnostics v4 [Version XML:279],3cl_tribu_1.4.25.1,48,chaudière gaz standard 1991-2000,,,88,chaudière gaz standard 1991-2000,,,549.08,549.08,0,61.128,61.128,0,101.09619296400001,101.0961938472943,0,118.5723,118.5723,0,0,0,0,845.0620619807726,845.0620619807726,0,164.2885619807726,164.2885619807726,0,630.2199999999999,630.2199999999999,0,95.63419,95.63418999999998,0,46156.551777140005,46156.551777140005,0,67063.06424790666,67627.1848571466,0.84,67890.5190144801,67890.51901448012,0,121722.9242053233,122517.18666369589,0.65,890.9313215143967,890.9314505420732,0,6461.917248799602,6461.917248799601,0,124.06666885862732,125.1102919857212,0.84,85.389620787709,85.389620787709,0,8068.367339999999,8068.36734,0,231071.17749771217,231867.84058604075,0.34,190,191,0.53,44207.83027823284,44388.194656421314,0.41,36,36,0,OK
2376E0043176Q,7,2.2,LICIEL Diagnostics v4 [Version XML:211],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,97,chaudière gaz à condensation après 2015,,,273.6114808303462,273.61154761904754,0,281.936,281.936,0,108.08166666666666,108.08166666666668,0,692.5,692.5,0,5.1345,5.134499999999999,0,913.02210525023,913.02210525023,0,119.18670525022993,119.18670525022993,0,7.15,7.15,0,387.797819,387.79781919999994,0,19225.621330902002,19225.621330902002,0,93232.57650877011,94944.47465009346,1.84,28763.54278362077,9587.847594540257,66.67,131971.9157619112,134007.32675233379,1.54,1591.3454283678072,1591.3457651700533,0,0,0,0,140.1674270974676,156.6583831726542,11.77,0,0,0,0,0,0,206661.8527318091,164631.0947609646,20.34,197,157,20.3,32074.61125163897,31291.28480191882,2.44,30,29,3.33,KO
2575E0696729I,9,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,49,chaudière gaz standard 2001-2015,,,89,chaudière gaz standard 2001-2015,,,797.6868,797.6868,0,680.4227999999998,680.4227999999998,0,11.86866654,11.868666666666668,0,72,72,0,31.204,31.203999999999997,0,861.0638537734205,861.0643084089138,0,72.85885377342049,72.85930840891372,0,480.75179999999995,480.7518,0,824.451625,824.4516248,0,28101.80498433,28101.80498433,0,114129.38343448359,114129.35703372967,0,64853.594808413465,64853.594808413465,0,170809.3565082776,170567.04178516357,0.14,2197.569469053798,2197.5692267596905,0,221.86131313979865,221.86131313979865,0,205.43289018207045,205.43284266071342,0,50.583248971794,50.583248971794,0,9341.620200000001,9341.6202,0,269409.7406957902,269167.42530610063,0.09,191,191,0,54447.8082946551,54392.802833960035,0.1,38,38,0,OK
2375E0263476R,9,2.2,LICIEL Diagnostics v4 [Version XML:212],3cl_tribu_1.4.25.1,49,chaudière gaz standard 2001-2015,,,89,chaudière gaz standard 2001-2015,,,1130.8062,1130.8062,0,214.5,214.5,0,53.976,53.976000000000006,0,13.466,13.466000000000001,0,8.89,8.89,0,494.5450214623205,494.5450214623206,0,171.4090214623205,171.40902146232057,0,130.7842,130.7842,0,362.204044,362.204044,0,6245.8638717720005,6245.8638717720005,0,88232.19747589526,88232.21992312619,0,29913.028060220466,29913.028060220462,0,137324.86294981305,137134.77545219642,0.14,1215.115887526482,1215.1160480407075,0,0,0,0,166.38071524025963,166.38075756932366,0,11.7779147296272,11.7779147296272,0,0,0,0,173885.24640027515,173695.1593691981,0.11,219,219,0,38155.45554839738,38112.30569942037,0.11,48,48,0,OK
2392E3458920A,9,2.3,LICIEL Diagnostics v4 [Version XML:268],3cl_tribu_1.4.25.1,60,accumulateur gaz classique après 2000,,,89,chaudière gaz standard 2001-2015,,,1035.93,1035.93,0,222.06100000000004,222.06100000000004,0,46.3421055,46.3421052631579,0,187.5,187.5,0,14,14,0,261.55085688644476,261.5504723198526,0,139.9668568864448,139.9664723198526,0,162.1074,162.1074,0,243.920603,243.92060319999993,0,4454.130361968,4454.130361968,0,98927.87748645188,99323.70713304519,0.4,25693.089294183836,25693.08929418384,0,151586.5544824513,151954.70396228004,0.24,649.402972351155,649.402999811953,0,0,0,0,184.66537130804352,185.40425331501768,0.4,0,0,0,0,0,0,180493.40696705127,180863.2559386559,0.2,605,606,0.17,40334.72169129036,40418.33891341742,0.21,135,135,0,OK
2478E2823182B,7,2.4,LICIEL Diagnostics v4 [Version XML:299],3cl_tribu_1.4.25.1,69,ballon électrique à accumulation vertical autres ou inconnue,69,ballon électrique à accumulation vertical autres ou inconnue,88,chaudière gaz standard 1991-2000,,,1158.91748,1158.9185829707894,0,586.2420000000001,586.2420000000001,0,125.91,125.91000000000001,0,209.090909090909,209.0909090909091,0,0,0,0,1007.7982896762468,1007.7982896762468,0,92.18168967624669,92.18168967624669,0,527.866,527.866,0,826.673328,826.6733280000001,0,22227.118642722005,22227.118642722005,0,148623.85228491327,148623.9383199491,0,33775.45135071247,33775.45135071249,0,245427.21762559007,244684.41456333242,0.3,1597.2613585379743,1597.2618040937898,0,0,0,0,251.18769989774535,251.18784530470683,0,0,0,0,10851.672504000002,10851.672504,0,358263.38432583085,357520.5826227877,0.21,262,261,0.38,58898.46098880115,58729.84473149028,0.29,43,42,2.33,OK
2476E2334075E,9,2.3,LICIEL Diagnostics v4 [Version XML:292],3cl_tribu_1.4.25.1,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,235.6558283758471,235.65594855305466,0,264.912,264.912,0,123.167325192,123.16732631578947,0,55.561836,55.561836,0,0,0,0,677.2248091440129,677.2248091440129,0,248.96774514401287,248.9677451440129,0,183.11999999999998,183.11999999999998,0,734.318384,734.3183839999999,0,19011.094465783135,19011.094465783135,0,48040.769639792125,48040.77518851174,0,56797.238232885655,56797.238232885655,0,71406.78165305188,78930.74394548204,10.54,1526.0528651295404,955.1538326393514,37.41,210.38812216334722,210.38812216334716,0,79.77679322001845,79.77680243425586,0,31.569938688633812,31.569938688633812,0,5075.601956160001,2758.479324,45.65,148543.45526926906,149424.96775419655,0.59,146,147,0.68,29677.87862723096,31200.984681664708,5.13,29,30,3.45,KO
2391E3473472R,9,2.3,LICIEL Diagnostics v4 [Version XML:265],3cl_tribu_1.4.25.1,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,3432.1478947368414,3432.1478947368414,0,3406.1159999999995,3406.1160000000004,0,213.537229112,213.5372258953168,0,362.792,362.79200000000003,0,229.786,229.786,0,4089.2061546610657,4089.202364486977,0,720.4098246610654,720.4060344869768,0,2310.696573638054,2271.5861737899995,1.69,5089.649248,5089.649248,0,78656.2991536329,78656.2991536329,0,543814.8104374186,541622.1964936078,0.4,168069.01528554037,168069.0152855404,0,721516.8025889313,718854.3227310431,0.37,8118.848910232702,8103.556515888924,0.19,341.508495584715,341.508495584715,0,0,0,0,0,0,0,0,0,0,928359.0129578519,925661.3605929727,0.29,208,208,0,81183.61767417476,80943.01577372682,0.3,18,18,0,OK
2576E0070057P,9,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,56,chaudière gaz à condensation 2001-2015,,,96,chaudière gaz à condensation 2001-2015,,,1816.4652575999999,1816.469723215273,0,446.15000000000003,446.15000000000003,0,112.78315897,112.78315789473685,0,42.037037037037,42.03703703703704,0,14.2275,14.2275,0,857.159753820737,857.159753820737,0,278.309753820737,278.309753820737,0,1586.217,1586.2169992699999,0,922.72928,922.7292799999998,0,23840.137045410007,23840.137045410007,0,222723.41398338013,222723.67525893287,0,43227.263067475404,43227.2630674754,0,290567.23417792225,324572.2686944265,11.7,2608.802000227107,1706.390678497843,34.59,3337.619186357401,3337.6191863574013,0,251.7079678579296,367.49406417723924,46,26.94262063351131,39.33622612492651,46,6860.394000000001,6860.394,0,368824.9135280723,401049.2153187639,8.74,324,353,8.95,76756.83603431015,84426.4280458818,9.99,67,74,10.45,KO
2325E3871326F,9,2.3,LICIEL Diagnostics v4 [Version XML:268],3cl_tribu_1.4.25.1,76,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,683.3974999999999,683.3975008750001,0,692.2080000000001,692.2080000000001,0,62.66083023295775,62.660830985915496,0,130.8,130.8,0,6.8614,6.8614,0,1266.7095216276457,1266.7095216927491,0,57.050721627645494,57.05072169274909,0,363.4458,363.4458,0,1259.642208,1259.6422080000002,0,33810.7376384344,33810.7376384344,0,174733.50045145443,174733.5416207722,0,45262.031644490504,45262.031644490504,0,253140.48238520473,253140.53895678534,0,3273.9208311226143,3273.921198313079,0,0,0,0,0,0,0,0,0,0,14336.591472000004,14336.591471999998,0,346631.7634148773,346631.8208309959,0,191,191,0,69096.19560478067,116243.81462503123,68.23,38,64,68.42,KO
2438E1107481A,9,2.3,LICIEL Diagnostics v4 [Version XML:282],3cl_tribu_1.4.25.1,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,232.2,232.20000000000005,0,124.74000000000001,124.74000000000001,0,11.4588,11.458800000000002,0,56.808,56.80800000000001,0,3.9690000000000003,3.969,0,451.6020339527407,451.6020339527407,0,95.2657139527407,95.2657139527407,0,316.5968,316.5968,0,425.753952,425.753952,0,16737.604712414883,16737.604712414883,0,37093.0871964425,37093.06756696303,0,35764.112633365134,35764.112633365134,0,51418.01835729625,51417.9921645876,0,554.9493610649231,554.9492357421873,0,191.22017538742782,191.22017538742782,0,0,0,0,0,0,0,4223.2142208000005,4223.2142208000005,0,102227.0126819418,102226.98620099085,0,120,120,0,8272.891321111674,8272.888955747241,0,9,9,0,OK
2475E4260031J,9,2.4,Pleiades: 6.24.8.1 / 21-11-2024,Moteur DPE: DPE_2024.6.1.0,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,86.094,86.09365597530154,0,40.32,40.32,0,210.938,210.939,0,341.09,341.1,0,8.889,8.883000000000001,0.07,152.66,152.66115965104768,0,49.21,49.21235165104768,0,62.031,61.9495,0.13,44.72496,44.72495999999999,0,3802.2784648589995,3802.2784648589995,0,47693.1681623319,47687.699440609744,0.01,7656.599285449394,7681.370636078787,0.32,57865.36553009778,57859.849819908915,0.01,344.317404480037,344.44735841599237,0.04,171.84,171.84,0,0,0,0,0,0,0,0,0,0,67302.23152585125,67321.78606034449,0.03,493,493,0,11255.083197745287,12372.58497706431,9.93,82,90,9.76,KO
2401E2201195N,9,2.3,LICIEL Diagnostics v4 [Version XML:289],3cl_tribu_1.4.25.1,62,accumulateur gaz à condensation après 2000,,,96,chaudière gaz à condensation 2001-2015,,,56.971806277056274,56.97203354978355,0,86.919,86.91900000000001,0,38.630273031674214,38.63027303167421,0,26.0949367088608,26.094936708860757,0,4.522,4.522,0,193.66740172032087,193.66843224564198,0,40.23900172032086,40.24003224564198,0,219.86299999999997,219.86299987000004,0,244.451504,244.45150400000006,0,7522.8730632216,7522.8730632216,0,18322.983070350525,18323.045926270832,0,29178.893472511092,29178.8934725111,0,22964.30452322154,22887.085750636765,0.34,425.0881192933391,425.0887033432681,0,171.84,171.84,0,37.46032094382774,37.460449449264814,0,0,0,0,988.2593999999999,988.2594,0,57646.151500278116,57568.934366570684,0.13,139,139,0,11993.481310966486,11975.952695193288,0.15,28,28,0,OK
2591E0645611W,9,2.4,4.1.1,3cl-2024.6.1.0,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,1435.8125,1435.8125,0,508.2,508.20000000000005,0,359.1,359.09999999999997,0,315,315,0,15.6,15.6,0,1004.74063765615,1004.7406376561537,0,226.480637656154,226.48063765615373,0,100.734,100.73400000000001,0,950.115892,950.1158920000001,0,28933.517598216,28933.517598216,0,148160.477754279,148160.5061464935,0,46479.5463425157,38732.95528542972,16.67,211922.174078293,211922.21190624026,0,1781.85636602047,2846.8790030058653,59.77,0,0,0,0,0,0,0,0,0,9223.7544,9223.7544,0,290348.147182656,285051.14601858344,1.82,190,186,2.11,31649.24,31050.14626079277,1.89,20,20,0,KO
2457E3582864U,7,2.4,LICIEL Diagnostics v4 [Version XML:301],3cl_tribu_1.4.25.1,66,chauffe-eau gaz à production instantanée 2001-2015,,,108,réseau de chaleur isolé,,,128.8931034482759,128.89310344827587,0,516.45,516.45,0,90.801,90.801,0,49.56,49.559999999999995,0,37.468,37.467999999999996,0,524.0724469701526,524.0724469701526,0,130.49524697015246,130.49524697015246,0,234.95000000000002,234.95000000000002,0,791.66898,791.66898,0,22034.419541265604,22034.419541265604,0,47802.54894917899,47803.71471024367,0,39039.369925103456,39039.369925103456,0,66061.30594969004,66062.916718934,0,786.8851617701785,786.8851965495272,0,0,0,0,0,0,0,0,0,0,2535.1001999999994,2535.1002000000003,0,117188.4840268649,117190.09487610136,0,110,110,0,13700.130095330698,19315.587550974557,40.99,12,18,50,KO
2457E3643712C,7,2.4,LICIEL Diagnostics v4 [Version XML:301],3cl_tribu_1.4.25.1,66,chauffe-eau gaz à production instantanée 2001-2015,,,108,réseau de chaleur isolé,,,102.0793103448276,102.0793103448276,0,200.112,200.112,0,31.293,31.293000000000003,0,17.08,17.080000000000002,0,17.458,17.458,0,222.99587355194683,222.99587355194683,0,87.35627355194683,87.35627355194683,0,116.775,116.775,0,359.797392,359.797392,0,7428.428599300802,7428.428599300802,0,22521.40628725444,22521.80923027728,0,13127.548712781609,13127.548712781612,0,30558.118006419285,30558.66367823957,0,285.7990831413654,285.7991678535384,0,0,0,0,0,0,0,0,0,0,873.6786000000003,873.6786000000001,0,47885.130650426036,47885.67651708432,0,130,130,0,3100.1400873224725,4994.777240794906,61.11,8,13,62.5,KO
2374E3424343L,7,2.3,LICIEL Diagnostics v4 [Version XML:268],3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,108,réseau de chaleur isolé,,,238.24542857142868,238.2454285714286,0,267.15000000000003,267.15000000000003,0,48.90975168,48.9097520661157,0,23.0886075949367,23.088607594936704,0,22.554,22.554000000000002,0,568.208134986053,568.208134986053,0,131.48493498605288,131.48493498605288,0,277.4232,277.42320000000007,0,494.663328,494.6633279999999,0,14174.920654439997,14174.920654439997,0,62624.206923743186,62624.20615687073,0,21621.41016606451,21621.41016606451,0,82947.99039776402,82947.98945026327,0,624.6716701804285,624.6716667429376,0,0,0,0,0,0,0,0,0,0,0,0,0,136577.7886691274,136577.78771372043,0,237,237,0,6993.852315378164,6993.852252623116,0,12,12,0,OK
2478E1593611W,7,2.3,LICIEL Diagnostics v4 [Version XML:285],3cl_tribu_1.4.25.1,63,chauffe-eau gaz à production instantanée avant 1980,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,136.1875,136.1875,0,145.41,145.40999999999997,0,44.616,48.776,9.32,260,260,0,9.9575,9.957500000000001,0,320.12351636153835,320.12351636153835,0,83.5651163615383,83.5651163615383,0,274.3683999999999,274.36839999999995,0,321.605134,321.605134,0,6956.141861592,6956.141861592,0,50535.43357398123,50776.237539079644,0.48,12533.059695225806,12533.059695225807,0,69862.56741944718,70159.92420696373,0.43,1181.7638460699366,1184.553006969589,0.24,0,0,0,0,0,0,0,0,0,0,0,0,86469.94796063383,86773.71981821959,0.35,277,278,0.36,18820.128161179244,29973.074682943345,59.26,60,96,60,KO
2351E4494161K,9,2.3,LICIEL Diagnostics v4 [Version XML:276],3cl_tribu_1.4.25.1,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,800.6600000000001,800.6600000000001,0,1024.632,1024.632,0,154.3848440244,154.38484615384615,0,25.109,25.109,0,62.408,62.407999999999994,0,1056.29247009006,1056.29247009006,0,202.1941100900601,202.1941100900601,0,502.6000000000001,502.6000000000001,0,1955.237608,1955.237608,0,36067.94762259948,36067.94762259948,0,112050.78528226938,112050.7773998323,0,77068.26415085357,77068.26415085359,0,164630.0668424147,164630.0557758927,0,1774.9970599630865,1774.9970090542906,0,240.09458558504366,240.09458558504363,0,0,0,0,0,0,0,10122.572798399999,10122.5727984,0,278098.428932849,278098.41774923675,0,137,137,0,28826.62268019353,28826.621404285343,0,14,14,0,OK
2373E1886265O,9,2.2,LICIEL Diagnostics v4 [Version XML:255],3cl_tribu_1.4.25.1,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,1501.4760536398467,1501.4760536398467,0,2943.2699999999995,2943.27,0,1387,1387,0,697.5,697.5,0,33.669,33.669,0,2768.332594356365,2768.332594356365,0,510.56259435636497,510.56259435636497,0,1603.8244339622636,1603.8244341999996,0,4560.922872,4560.922872,0,65349.05083733879,65349.05083733879,0,412520.25884415524,412520.284087611,0,132018.28451987635,132018.28451987635,0,515170.10890738375,515170.13815879956,0,9429.539246789527,9340.188621253777,0.95,316.9442702127215,316.94427021272145,0,0,0,0,0,0,0,26758.558800000003,26758.5588,0,750086.2530523654,749880.775865049,0.03,169,169,0,70859.19188703045,70853.47651839482,0.01,16,16,0,OK
2457E2463524G,7,2.4,LICIEL Diagnostics v4 [Version XML:297],3cl_tribu_1.4.25.1,66,chauffe-eau gaz à production instantanée 2001-2015,,,108,réseau de chaleur isolé,,,124.5269841269841,124.52698412698413,0,344.784,344.78400000000005,0,62.586,62.586000000000006,0,34.16,34.160000000000004,0,34.916,34.916,0,390.6196293233341,390.6196293233341,0,119.3404293233341,119.3404293233341,0,191.10000000000002,191.10000000000002,0,621.632304,621.632304,0,14856.857198601603,14856.857198601603,0,34874.44627314619,34875.219178407744,0,26255.097425563217,26255.097425563225,0,44146.08572207752,44147.06414983669,0,540.30599055667,540.3059856546618,0,0,0,0,0,0,0,0,0,0,1747.3572000000006,1747.3572000000001,0,78728.13900592108,78729.11742240564,0,107,107,0,8935.334790167284,8935.395452374625,0,12,12,0,OK
2321E4458859M,9,2.3,LICIEL Diagnostics v4 [Version XML:276],3cl_tribu_1.4.25.1,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,966.4413793103449,966.4413793103448,0,1223.8039999999999,1223.804,0,36.091093,40.09109311740891,11.08,27,27,0,27.84,27.84,0,4356.969018038658,4356.969018038658,0,182.10561803865738,182.10561803865738,0,1536.1799999999998,1536.18,0,2171.401787,2171.4017872,0,117725.5351087452,117725.5351087452,0,262908.7089491538,263108.86434624257,0.08,251550.28869390005,251550.2886939,0,325822.045295384,326061.3085765091,0.07,8708.89875739128,8711.779701891857,0.03,435.1117856578865,435.1117856578864,0,0,0,0,0,0,0,49479.49869600001,49479.498696,0,738867.7386230971,739113.6280765735,0.03,118,118,0,46699.92497403688,46717.575574007045,0.04,7,7,0,OK
2433E2020450A,7,2.3,LICIEL Diagnostics v4 [Version XML:289],3cl_tribu_1.4.25.1,66,chauffe-eau gaz à production instantanée 2001-2015,66,chauffe-eau gaz à production instantanée 2001-2015,108,réseau de chaleur isolé,,,10688.530172413793,10688.530172413793,0,2870.28,2870.2800000000007,0,323.490363,323.4903581267218,0,1850,1850,0,58.812,58.812000000000005,0,4797.319773157673,4797.319773157673,0,1048.8197731576734,1048.8197731576734,0,3502.4120763358783,3502.412076400001,0,5245.565112,5245.565112,0,132650.39054064002,132650.39054064002,0,831897.2018650174,831904.2741595755,0,225235.62537204302,225235.625372043,0,1163366.8681565698,1163376.754682022,0,6964.437033185077,6964.437151796586,0,0,0,0,0,0,0,0,0,0,44426.34000000001,44426.34,0,1540157.5505049378,1540167.437303197,0,209,209,0,342769.80121825053,342772.2431976282,0,46,46,0,OK
2385E0759957M,7,2.2,LICIEL Diagnostics v4 [Version XML:221],3cl_tribu_1.4.25.1,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,532.6966896551728,532.6966896551725,0,980.672,980.672,0,223.68114092,223.68114158636027,0,307.8,307.8,0,0,0,0,1608.4750088954886,1608.4750088954884,0,214.6654088954885,214.6654088954884,0,930.9865252563924,930.9865254300001,0,1760.319792,1760.319792,0,53702.569573105604,53702.569573105604,0,117096.71411414997,124957.30654870265,6.71,81618.04765124056,57751.38098457386,29.24,165832.7211874847,176964.9174428813,6.71,4215.713913230662,4215.713513307611,0,0,0,0,0,0,0,0,0,0,16519.103424000004,16519.103424,0,415912.49708896846,372151.35909120867,10.52,125,112,10.4,44716.27470931242,73652.40685633429,64.71,13,22,69.23,KO
2473E4611564U,9,2.4,WinDpeV3 v.3.0.0.18,V 1.4.25.1,39,chaudière fioul standard 1991-2015,,,79,chaudière fioul standard 1991-2015,,,1189.281,1189.2810344827585,0,1470.64,1470.6399999999999,0,102.298,102.298,0,791.125,237.33749999999998,70,0,0,0,1234.374,1225.2398404800338,0.74,108.942172097941,99.80839048003372,8.38,620.388,620.3881999999999,0,532.05344,532.05344,0,57305.2623510413,57305.26235104125,0,351836.00619094,306068.46806906693,13.01,131458.089206245,187520.19317118067,42.65,560827.785200004,477285.8066890022,14.9,10263.42,2360.3870574242246,77,274.256204450974,274.25620445097417,0,585.636707079113,687.1730766970018,17.34,95.3855334617332,2.257185206356803,97.63,13338.348738,13338.348738,0,755954.26492913,710316.7530642736,6.04,449,422,6.01,226094.44,216679.1544395131,4.16,134,128,4.48,KO
2406E3101476X,9,2.4,4.1.1,3cl-2024.6.1.0,48,chaudière gaz standard 1991-2000,69,ballon électrique à accumulation vertical autres ou inconnue,88,chaudière gaz standard 1991-2000,3,pac air/air installée à partir de 2015,451.588375,451.5883749999999,0,169.39,169.39000000000001,0,38.14,38.14,0,170.7,170.7,0,0.728875,0.728875,0,253.920246016959,253.92024601695854,0,114.629046016959,114.62904601695854,0,35.726,35.726,0,249.941264,249.94126400000002,0,4679.56621088544,4679.56621088544,0,26803.4543851457,26687.595767979896,0.43,12398.2797766861,22095.42698077528,78.21,31873.392868298,32001.394740580334,0.4,149.783743234749,159.71625993719772,6.63,0,0,0,32.6108695019273,16.23495409218777,50.22,5.68680148836025,5.693472223243953,0.12,0,0,0,65954.3446146293,81568.06151923205,23.67,193,238,23.32,7882.926,9389.7921707652,19.12,23,27,17.39,KO
2493E1941829L,7,2.3,LICIEL Diagnostics v4 [Version XML:288],3cl_tribu_1.4.25.1,66,chauffe-eau gaz à production instantanée 2001-2015,66,chauffe-eau gaz à production instantanée 2001-2015,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,1445.4232192,1445.4300000000003,0,576.1179999999999,576.1179999999999,0,109.28736,109.28736,0,813.15,813.15,0,22.386,22.386000000000003,0,1170.8488856001536,1170.850672323725,0,184.43068560015354,184.43247232372488,0,534.9794,534.9794,0,0,0,0,28188.871318565998,28188.871318565998,0,238502.59405892028,238503.6855916506,0,44981.83450391001,48442.800021151386,7.69,315932.52901997283,315933.88606476615,0,1534.9676925536905,1534.9698127665686,0,0,0,0,0,0,0,0,0,0,0,0,0,370100.2362167563,373562.5636552806,0.94,284,287,1.06,82195.46186224483,132898.9632177534,61.69,63,102,61.9,KO
2314E0914444O,9,2.2,1.27.0,3cl_tribu_1.4.25.1,49,chaudière gaz standard 2001-2015,,,89,chaudière gaz standard 2001-2015,,,106.34901,106.34900999999999,0,504.4006,504.4006,0,24.97503615,24.974633333333337,0,44.8518,44.851800000000004,0,40.032,40.032,0,661.642939801,661.6429398019928,0,60.904691801024,60.904691801992705,0,356.9,356.9,0,900.05196,900.051944,0,25706.358095372223,25706.358095372223,0,49095.295552656724,49095.27658572586,0,57805.249399782886,57805.24939978287,0,77823.63271882081,77693.01691400667,0.17,1639.933562389382,1639.9333056201326,0,216.1481186085737,216.1481186085737,0,92.57970018500981,92.57966441879732,0,62.55213803207241,62.55213803207242,0,3869.4610679999996,3869.4610679999996,0,155775.6536591983,155645.03718155256,0.08,102,102,0,20.59,31333.10620778972,152076.33,20,20,0,OK
2483E0911169H,7,2.3,4.1.1,3cl_tribu_1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,111,chaudière(s) gaz multi bâtiment modélisée comme un réseau de chaleur,,,1543.784,1543.7839999999997,0,1531.61566666667,1531.6156666666666,0,103.198919053,103.25291021052632,0.05,749.979,749.979,0,23.4724,23.4724,0,1229.30631984698,1229.3063198469808,0,232.576599846981,232.57659984698074,0,785.628,814.878,3.72,2102.07912602,2102.079126,0,21125.4173330122,21125.417333012163,0,147405.094556277,148726.93627858613,0.9,36079.5365252517,34914.68888851973,3.23,182223.849284903,183706.4759462774,0.81,2525.85131605433,2534.2301047125034,0.33,0,0,0,0,0,0,0,0,0,0,0,0,277564.285681981,276387.41628756217,0.42,211,210,0.47,44065.392,44327.70529572229,0.6,33,33,0,OK
