code,enum_methode_application_dpe_log_id,version_dpe,version_logiciel,version_moteur_calcul,type_generateur_ecs_1_id,type_generateur_ecs_1_label,type_generateur_ecs_2_id,type_generateur_ecs_2_label,type_generateur_ch_1_id,type_generateur_ch_1_label,type_generateur_ch_2_id,type_generateur_ch_2_label,deperdition_mur_input,deperdition_mur_output,deperdition_mur_diff,deperdition_baie_vitree_input,deperdition_baie_vitree_output,deperdition_baie_vitree_diff,deperdition_plancher_bas_input,deperdition_plancher_bas_output,deperdition_plancher_bas_diff,deperdition_plancher_haut_input,deperdition_plancher_haut_output,deperdition_plancher_haut_diff,deperdition_porte_input,deperdition_porte_output,deperdition_porte_diff,deperdition_renouvellement_air_input,deperdition_renouvellement_air_output,deperdition_renouvellement_air_diff,hperm_input,hperm_output,hperm_diff,deperdition_pont_thermique_input,deperdition_pont_thermique_output,deperdition_pont_thermique_diff,surface_sud_equivalente_input,surface_sud_equivalente_output,surface_sud_equivalente_diff,besoin_ecs_input,besoin_ecs_output,besoin_ecs_diff,besoin_ch_input,besoin_ch_output,besoin_ch_diff,conso_ecs_input,conso_ecs_output,conso_ecs_diff,conso_ch_input,conso_ch_output,conso_ch_diff,conso_auxiliaire_distribution_ch_input,conso_auxiliaire_distribution_ch_output,conso_auxiliaire_distribution_ch_diff,conso_auxiliaire_distribution_ecs_input,conso_auxiliaire_distribution_ecs_output,conso_auxiliaire_distribution_ecs_diff,conso_auxiliaire_generation_ch_input,conso_auxiliaire_generation_ch_output,conso_auxiliaire_generation_ch_diff,conso_auxiliaire_generation_ecs_input,conso_auxiliaire_generation_ecs_output,conso_auxiliaire_generation_ecs_diff,conso_auxiliaire_ventilation_input,conso_auxiliaire_ventilation_output,conso_auxiliaire_ventilation_diff,ep_conso_5_usages_input,ep_conso_5_usages_output,ep_conso_5_usages_diff,ep_conso_5_usages_m2_input,ep_conso_5_usages_m2_output,ep_conso_5_usages_m2_diff,emission_ges_5_usages_input,emission_ges_5_usages_output,emission_ges_5_usages_diff,emission_ges_5_usages_m2_input,emission_ges_5_usages_m2_output,emission_ges_5_usages_m2_diff,runFailed
2573E0283581Y,1,2.4,LICIEL Diagnostics v4 [Version XML:307],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,69,ballon électrique à accumulation vertical autres ou inconnue,87,chaudière gaz classique 1986-1990,20,cuisinière installé avant 1990,103.70632436,103.70637718631178,0,42.865,42.865,0,28.668860000000002,28.668860000000002,0,20.53275,20.53275,0,8.82,8.82,0,135.895419445078,135.895419445078,0,43.865103445077985,43.865103445077985,0,113.91539999999998,113.91539999999998,0,79.283264,79.283264,0,1472.91566031428,1472.91566031428,0,25839.315903863706,25839.343034245503,0,2951.8787305046853,2951.8787305046853,0,42740.73732558816,42693.08735173703,0.11,275.70559183506003,211.50362342652295,23.29,0,0,0,42.43277761888321,45.69329991216238,7.68,0,0,0,0,0,0,50780.973293733,50593.15799381677,0.37,418,416,0.48,5706.062804247223,5691.342087864733,0.26,47,46,2.13,OK
2572E1271199F,1,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,104,radiateur électrique à accumulation,104,radiateur électrique à accumulation,37.18205882352942,37.18205882352942,0,18.400000000000006,18.400000000000002,0,22.4928,22.4928,0,5.17664,5.17664,0,3,3,0,74.72686723242226,74.72686723242226,0,39.00843923242226,39.00843923242226,0,56.545400000000015,56.545400000000015,0,32.454,32.45400000000001,0,1231.5400662009201,1231.5400662009201,0,8430.872756887185,8430.867406362244,0,2033.0766303235705,2033.0766303235703,0,6823.519424230009,6823.51539517645,0,0,0,0,0,0,0,0,0,0,0,0,0,131.39999999999998,131.4,0,21100.013371913232,21100.004105090044,0,218,218,0,692.4462888784027,692.4459705831715,0,7,7,0,OK
2511E0318472N,1,2.4,LICIEL Diagnostics v4 [Version XML:305],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,99,"panneau rayonnant électrique nfc, nf** et nf***",100,"radiateur électrique nfc, nf** et nf***",77.6254469,77.6254469,0,12.504000000000001,12.504000000000001,0,15.9073075575,15.907307692307691,0,3.38913333333333,3.389133333333334,0,3,3,0,59.32005699372583,59.32005699372584,0,32.72661699372583,32.726616993725834,0,31.102600000000002,31.102600000000002,0,14.46793,14.467929599999998,0,915.3329018988,915.3329018988,0,6011.4401452288985,6011.458946869296,0,1693.0689267729033,1693.0689267729033,0,5183.638420751598,5183.653226984112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16100.897709146353,16100.931763481134,0,247,247,0,528.091039774815,528.0922094671835,0,8,8,0,OK
2538E0732397T,1,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,48,chaudière gaz standard 1991-2000,,,88,chaudière gaz standard 1991-2000,,,30.8043103448276,30.80775862068966,0.01,33.839999999999996,33.839999999999996,0,28.8342385471,28.834238461538465,0,23.9216727272727,23.92167272727273,0,11.5215,11.5215,0,96.67726740010417,96.67974428542864,0,34.27723740010417,34.27971428542863,0.01,3.456,3.456,0,55.145991,55.145991120000005,0,1324.38131859558,1324.38131859558,0,9253.868010556198,9254.169720986365,0,2460.2421046101713,2460.2421046101713,0,14278.283846001606,14230.196156893751,0.34,156.3,156.3,0,0,0,0,16.888309119265063,22.51847965440016,33.34,3.2226612085825783,3.2226612085825783,0,569.4000000000001,569.4,0,18929.671723405827,18894.533426528782,0.19,170,169,0.59,3007.040433666379,2996.4587622860204,0.35,27,26,3.7,OK
2533E0402635K,1,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,69,ballon électrique à accumulation vertical autres ou inconnue,,,88,chaudière gaz standard 1991-2000,,,66.155,66.155,0,55.938,55.938,0,26.2361620155,26.23616210526316,0,63.4624,63.4624,0,7.735,7.734999999999999,0,108.53298491923573,108.53298491923573,0,38.77858491923572,38.77858491923572,0,27.939999999999998,27.939999999999998,0,75.659528,75.659528,0,1133.1571222720002,1133.1571222720002,0,11845.014140883706,11845.039403155748,0,1774.2435185720428,1774.243518572043,0,17587.438244589892,17541.487045064314,0.26,201.99872068135377,201.99893628896896,0,0,0,0,32.113149448618046,32.113217937444475,0,0,0,0,0,0,0,22624.176294604527,22578.225748500765,0.2,245,245,0,4135.183089597407,4124.752185487272,0.25,44,44,0,OK
2570E1182114U,1,2.4,4.1.1,3cl-2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,84,chaudière fioul à condensation après 2015,,,115.956104946027,115.956104946027,0,77.12253,77.12253000000001,0,78.6490199,79.03821263157894,0.49,38.5026957671958,38.50269576719576,0,25.696814792099,25.696815,0,114.669319422767,114.66931942276703,0,32.2492416639779,32.24924166397794,0,75.5842,75.58420000000001,0,93.43451824,93.43451933459998,0,1818.49827465267,1818.498274652668,0,22931.9647385633,22953.681738429255,0.09,3330.69790189962,3330.6979018996185,0,23337.7405472368,23659.532211753114,1.38,327.547132657986,327.7106219723162,0.05,0,0,0,54.5370305377818,54.58867812656795,0.09,0,0,0,0,0,0,32723.078370053,33045.36484944644,0.98,161,163,1.24,7827.88728713989,7932.029127630716,1.33,38,39,2.63,OK
2503E1335438H,1,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,69,ballon électrique à accumulation vertical autres ou inconnue,,,45,poêle à granulés flamme verte installé entre 2012 et 2019,98,"convecteur électrique nfc, nf** et nf***",44.512952679028515,44.520950780594696,0.02,36.911750000000005,36.911750000000005,0,26.1980787516,26.19807854251012,0,21.5356968888889,21.535696888888886,0,4.2,4.2,0,121.52238808044734,121.52803376750245,0,56.75238808044734,56.75803376750245,0.01,35.955299999999994,35.955299999999994,0,84.859453,84.8594528,0,1400.4493541220004,1400.4493541220004,0,11064.720429292614,11065.416637295937,0.01,2246.9195205612905,2246.919520561291,0,12284.966538310564,12285.693499640955,0.01,0,0,0,0,0,0,0,0,0,0,0,0,569.4000000000001,306.59999999999997,46.15,23835.47669803375,23232.031706114278,2.53,187,182,2.67,738.0737718313229,721.2864839718167,2.27,5,5,0,OK
2562E0654322U,1,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,42.1779885,42.178025818639796,0,10.552,10.552000000000001,0,18.83538492,18.835384615384616,0,11.5368,11.5368,0,5.36625,5.366250000000001,0,56.59376292252347,56.59376292252347,0,30.563362922523464,30.563362922523464,0,11.95,11.95,0,27.912574,27.912573999999996,0,1096.5121041000002,1096.5121041000002,0,6885.311997125262,6885.3382512412045,0,1571.6288884731819,1571.6288884731825,0,7616.5598459647435,7589.614227725742,0.35,173.76,173.76,0,0,0,0,16.754259193004803,16.754323078020263,0,2.6681794533100005,2.6681794533100005,0,131.39999999999998,131.4,0,10221.630343324448,10194.684872020984,0.26,154,154,0,2115.099178790773,2108.982527539161,0.29,32,31,3.13,OK
2511E1234908B,1,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,93,chaudière gaz basse température après 2015,,,221.28,221.28,0,30.816,30.816,0,34.03549596342,34.035495789473686,0,14.032326,14.032326000000003,0,12.76,12.76,0,92.15869680147686,92.15855579372638,0,53.79445680147686,53.79431579372638,0,94.62270000000001,94.62270000000001,0,64.970112,64.97011200000001,0,1064.57690777592,1064.57690777592,0,15616.70917238696,15616.723994001273,0,1717.5927804529158,1717.5927804529158,0,20248.79733039131,20192.381573953404,0.28,212.20998666424958,212.2100959780829,0,0,0,0,42.33863375624909,42.33867393929234,0,0,0,0,0,0,0,25195.105956040163,25138.69054344507,0.22,267,267,0,4736.723138544378,4723.916771400774,0.27,50,50,0,OK
2586E0992791T,1,2.4,4.1.1,3cl-2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,100,"radiateur électrique nfc, nf** et nf***",,,134.512022256746,134.5120219047747,0,45.78752,45.78752000000001,0,38.3103444,38.310126315789475,0,24.0621279918864,24.06212799188641,0,0,0,0,135.122581160127,135.1225811601272,0,43.7594811601272,43.759481160127194,0,37.2256,37.2256,0,41.00470547,41.00470536,0,1345.915196717,1345.9151967169998,0,17681.7983453024,17681.766893613323,0,2255.86896174368,2255.868961743678,0,13559.138973246,13559.117602165088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36909.1572294763,36909.10807599017,0,306,306,0,1233.92,1233.840942454381,0.01,10,10,0,OK
2559E1234884Z,1,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,100,"radiateur électrique nfc, nf** et nf***",,,98.53058993637939,98.5305899363794,0,51.524,51.524,0,14.458245510000001,14.45824561403509,0,15.284611063177069,15.284611063177069,0,0,0,0,113.61156235983512,113.61156235983512,0,68.11956235983511,68.11956235983511,0,44.123999999999995,44.484,0.82,144.225632,144.2256322,0,1349.3645221350005,1349.3645221350005,0,13983.925503386508,14003.757189038379,0.14,1976.8344477809705,1976.834447780971,0,11202.610004084101,11217.292996869552,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30797.412739289663,30831.1836226962,0.11,276,276,0,1028.041144428407,1029.2011008584577,0.11,9,9,0,OK
