code,enum_methode_application_dpe_log_id,version_dpe,version_logiciel,version_moteur_calcul,type_generateur_ecs_1_id,type_generateur_ecs_1_label,type_generateur_ecs_2_id,type_generateur_ecs_2_label,type_generateur_ch_1_id,type_generateur_ch_1_label,type_generateur_ch_2_id,type_generateur_ch_2_label,deperdition_mur_input,deperdition_mur_output,deperdition_mur_diff,deperdition_baie_vitree_input,deperdition_baie_vitree_output,deperdition_baie_vitree_diff,deperdition_plancher_bas_input,deperdition_plancher_bas_output,deperdition_plancher_bas_diff,deperdition_plancher_haut_input,deperdition_plancher_haut_output,deperdition_plancher_haut_diff,deperdition_porte_input,deperdition_porte_output,deperdition_porte_diff,deperdition_renouvellement_air_input,deperdition_renouvellement_air_output,deperdition_renouvellement_air_diff,hperm_input,hperm_output,hperm_diff,deperdition_pont_thermique_input,deperdition_pont_thermique_output,deperdition_pont_thermique_diff,surface_sud_equivalente_input,surface_sud_equivalente_output,surface_sud_equivalente_diff,besoin_ecs_input,besoin_ecs_output,besoin_ecs_diff,besoin_ch_input,besoin_ch_output,besoin_ch_diff,conso_ecs_input,conso_ecs_output,conso_ecs_diff,conso_ch_input,conso_ch_output,conso_ch_diff,conso_auxiliaire_distribution_ch_input,conso_auxiliaire_distribution_ch_output,conso_auxiliaire_distribution_ch_diff,conso_auxiliaire_distribution_ecs_input,conso_auxiliaire_distribution_ecs_output,conso_auxiliaire_distribution_ecs_diff,conso_auxiliaire_generation_ch_input,conso_auxiliaire_generation_ch_output,conso_auxiliaire_generation_ch_diff,conso_auxiliaire_generation_ecs_input,conso_auxiliaire_generation_ecs_output,conso_auxiliaire_generation_ecs_diff,conso_auxiliaire_ventilation_input,conso_auxiliaire_ventilation_output,conso_auxiliaire_ventilation_diff,ep_conso_5_usages_input,ep_conso_5_usages_output,ep_conso_5_usages_diff,ep_conso_5_usages_m2_input,ep_conso_5_usages_m2_output,ep_conso_5_usages_m2_diff,emission_ges_5_usages_input,emission_ges_5_usages_output,emission_ges_5_usages_diff,emission_ges_5_usages_m2_input,emission_ges_5_usages_m2_output,emission_ges_5_usages_m2_diff,runFailed
2519E0823583E,2,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,49,chaudière gaz standard 2001-2015,,,89,chaudière gaz standard 2001-2015,,,105.94599999999998,105.94599999999998,0,22.4631,22.4631,0,23.3517462418,23.351746153846157,0,25.85425,25.85425,0,14.3,14.3,0,68.93563661405705,68.93563661405703,0,19.461046614057036,19.461046614057025,0,7.9453,7.9453,0,21.564975,21.564974600000003,0,1383.4027823052359,1383.4027823052359,0,12552.767185035882,12552.789439470991,0,2176.461336636039,2176.4613366360386,0,17999.69706112072,17936.430952795847,0.35,156.3,156.3,0,0,0,0,30.54506681692065,30.54512096937941,0,3.366280103609408,3.366280103609408,0,586.3611996000001,586.3611996,0,22339.50339387398,22276.237410099762,0.28,253,252,0.4,4641.005443441699,4626.644040317709,0.31,52,52,0,OK
2506E0881333V,2,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,,,3,pac air/air installée à partir de 2015,,,27.556335,27.556335,0,29.486,29.485999999999997,0,0,0,0,0,0,0,3.63825,3.63825,0,42.50999391794417,42.50999391794417,0,9.612953917944164,9.612953917944164,0,24.0304,24.0304,0,84.497616,84.49761600000001,0,1100.1092251396803,1100.1092251396803,0,2181.34845279243,2181.377239993122,0,1393.6232826958185,1393.6232826958187,0,841.1140692056166,841.1247029881048,0,127.74,0,100,0,0,0,0,0,0,0,0,0,211.89563999999996,211.89564,0,6864.844807910689,6571.067548754152,4.28,93,89,4.3,205.72755862872967,197.55304657632857,3.97,2,2,0,OK
2568E1063120A,2,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,12.9124,12.914900000000001,0.02,16.39,16.39,0,0,0,0,5.593,5.593,0,0.28500000000000003,0.285,0,21.67329573789299,21.673673541368412,0,2.1834417378929847,2.1838195413684085,0.02,5.349800000000001,5.349800000000001,0,26.51902,26.519019999999998,0,1179.4662882635919,1179.4662882635919,0,1856.2634667373673,1856.4141331821413,0.01,1563.9873688359585,1563.987368835959,0,2365.9326734960464,2345.0080861243837,0.88,164.34,164.34,0,0,0,0,4.516907769060928,4.517274390743211,0.01,2.8700346347747407,2.8700346347747407,0,125.53758899999998,125.53758900000003,0,4833.854874460827,4812.931130319034,0.43,91,91,0,917.7235719162105,912.973714046631,0.52,17,17,0,OK
2559E0405585W,2,2.4,LICIEL Diagnostics v4 [Version XML:308],3cl_tribu_2024.6.1.0,49,chaudière gaz standard 2001-2015,,,89,chaudière gaz standard 2001-2015,,,15.33778,15.337780000000002,0,29.522000000000002,29.522000000000002,0,18.60631584,20.526315789473685,10.32,0,0,0,1.449,1.4489999999999998,0,71.27216404878433,71.27216404878433,0,16.681764048784324,16.681764048784324,0,11.376999999999999,11.376999999999999,0,66.91836,66.91836000000002,0,1296.830136252,1296.830136252,0,5432.742997165917,5533.81483293763,1.86,2211.868360975514,2211.868360975514,0,8468.332276456225,8556.567943476102,1.04,173.76,173.76,0,0,0,0,13.219674626437065,13.465616093481568,1.86,3.1556199982132007,3.1556199982132007,0,0,0,0,11430.495815068434,11519.297147462514,0.78,158,159,0.63,2445.9637235529826,2466.0089602203857,0.82,33,34,3.03,OK
2593E1213653S,2,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,98,"convecteur électrique nfc, nf** et nf***",,,9.864,9.864,0,22.059,22.059,0,0,0,0,0,0,0,0,0,0,26.180907085457257,26.180907085457257,0,0.10290708545725348,0.10290708545725348,0,13.333,13.333,0,32.84076,32.840759999999996,0,1207.472582694,1207.472582694,0,1795.7718390206912,1795.7718390206912,0,1829.9876158000004,1829.9876158,0,1731.3493188822326,1731.3493188822326,0,0,0,0,0,0,0,0,0,0,0,0,0,309.07032000000004,309.07032000000004,0,9158.409685769137,9158.409685769135,0,155,155,0,283.2004816986964,283.20048169869636,0,4,4,0,OK
2554E0316253V,2,2.4,LICIEL Diagnostics v4 [Version XML:307],3cl_tribu_2024.6.1.0,57,chaudière gaz à condensation après 2015,,,97,chaudière gaz à condensation après 2015,,,121.587,121.587,0,9.149999999999999,9.150000000000002,0,10.1979663019,10.41608221415608,2.14,0,0,0,3.612,3.6119999999999997,0,58.44125346744265,58.44125346744265,0,41.064533467442644,41.064533467442644,0,9.658199999999999,9.658199999999999,0,30.235524,30.235523999999998,0,1069.2095729707,1069.2095729707,0,10364.592012287541,10377.463445034882,0.12,1430.4575045956549,1430.4575045956549,0,11333.93168762874,11316.72164446972,0.15,164.34,164.34,0,0,0,0,25.59603592599706,25.627822768607885,0.12,2.640482771510251,2.640482771510251,0,0,0,0,13385.665495128662,13368.528561707648,0.13,314,313,0.32,2915.1917531285785,2911.287107689408,0.13,68,68,0,OK
2529E1103746B,2,2.4,LICIEL Diagnostics v4 [Version XML:309],3cl_tribu_2024.6.1.0,69,ballon électrique à accumulation vertical autres ou inconnue,,,98,"convecteur électrique nfc, nf** et nf***",,,16.47124,16.471239999999998,0,17.427999999999997,17.428,0,0,0,0,0,0,0,1.302,1.302,0,38.631511005181636,38.631511005181636,0,4.97640700518163,4.97640700518163,0,15.584800000000001,15.584800000000001,0,31.026632,31.026631999999996,0,1033.2538780987497,1033.2538780987497,0,2340.624616381987,2340.626547572715,0,1666.8206753749998,1666.8206753749998,0,2284.105744689247,2284.4063543603434,0.01,0,0,0,0,0,0,0,0,0,0,0,0,398.8723737600001,398.87237376,0,10196.631155795767,10197.322558039288,0.01,230,230,0,320.0783475504655,320.1020957144821,0.01,7,7,0,OK
2506E1394422A,2,2.4,4.1.1,3cl-2024.6.1.0,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,2,pac air/air installée entre 2008 et 2014,,,435.22065625,435.22065625,0,203.557,203.557,0,0,0,0,274.5952,274.5952,0,4.5478125,4.5478125,0,171.371989944652,171.37198994465206,0,82.644229944652,82.64422994465204,0,119.686,119.68599999999995,0,300.7147141,300.71471532000004,0,1820.51765262192,1820.51765262192,0,34579.0836563796,34579.071012929606,0,2917.33716440342,2917.3371644034214,0,11084.2794499076,11084.276046088577,0,0,0,0,0,0,0,0,0,0,0,0,0,571.51116,571.51116,0,37636.2689711004,37636.26104276267,0,190,190,0,1217.832,1218.3270884099977,0.04,6,6,0,OK
2530E1211639V,2,2.4,4.1.1,3cl-2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,100,"radiateur électrique nfc, nf** et nf***",98,"convecteur électrique nfc, nf** et nf***",23.1509075,23.1509075,0,29.0655,29.0655,0,19.939,19.74313861386139,0.98,0,0,0,0,0,0,31.5973570941665,31.59735709416645,0,5.12087709416645,5.120877094166449,0,23.031,23.031000000000002,0,13.42784575,11.784679199999998,12.24,1039.30304757888,1039.30304757888,0,3087.51174779763,3114.5464776861745,0.88,1903.44120411366,1903.4412041136554,0,2840.67309788735,2865.918955927211,0.89,0,0,0,0,0,0,0,0,0,0,0,0,313.7930112,313.7930112,0,11907.2703867623,11965.335860253994,0.49,189,190,0.53,376.172,378.43653549443724,0.6,5,6,20,OK
2516E0209683N,2,2.4,WinDpeV3 v.3.0.0.18,V 1.4.25.1,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,99,"panneau rayonnant électrique nfc, nf** et nf***",,,14.743,14.743483556638246,0,8.831,8.831,0,0,0,0,4.62,4.6197684210526315,0.01,0,0,0,32.866,32.86647841701894,0,17.3110704170189,17.311070417018943,0,0,0,0,22.60894,22.608935999999996,0,924.5955306161,924.5955306161001,0,1774.13032689295,1774.1421065563757,0,1525.81874259796,1525.818742597957,0,1722.59088246696,1722.601839400104,0,0,0,0,0,0,0,0,0,0,0,0,0,184.35903552,100.195128,45.65,8049.14872442532,7855.59693807554,2.4,232,226,2.59,251.6316,246.28967592587543,2.12,7,7,0,OK
