code,enum_methode_application_dpe_log_id,version_dpe,version_logiciel,version_moteur_calcul,type_generateur_ecs_1_id,type_generateur_ecs_1_label,type_generateur_ecs_2_id,type_generateur_ecs_2_label,type_generateur_ch_1_id,type_generateur_ch_1_label,type_generateur_ch_2_id,type_generateur_ch_2_label,deperdition_mur_input,deperdition_mur_output,deperdition_mur_diff,deperdition_baie_vitree_input,deperdition_baie_vitree_output,deperdition_baie_vitree_diff,deperdition_plancher_bas_input,deperdition_plancher_bas_output,deperdition_plancher_bas_diff,deperdition_plancher_haut_input,deperdition_plancher_haut_output,deperdition_plancher_haut_diff,deperdition_porte_input,deperdition_porte_output,deperdition_porte_diff,deperdition_renouvellement_air_input,deperdition_renouvellement_air_output,deperdition_renouvellement_air_diff,hperm_input,hperm_output,hperm_diff,deperdition_pont_thermique_input,deperdition_pont_thermique_output,deperdition_pont_thermique_diff,surface_sud_equivalente_input,surface_sud_equivalente_output,surface_sud_equivalente_diff,besoin_ecs_input,besoin_ecs_output,besoin_ecs_diff,besoin_ch_input,besoin_ch_output,besoin_ch_diff,conso_ecs_input,conso_ecs_output,conso_ecs_diff,conso_ch_input,conso_ch_output,conso_ch_diff,conso_auxiliaire_distribution_ch_input,conso_auxiliaire_distribution_ch_output,conso_auxiliaire_distribution_ch_diff,conso_auxiliaire_distribution_ecs_input,conso_auxiliaire_distribution_ecs_output,conso_auxiliaire_distribution_ecs_diff,conso_auxiliaire_generation_ch_input,conso_auxiliaire_generation_ch_output,conso_auxiliaire_generation_ch_diff,conso_auxiliaire_generation_ecs_input,conso_auxiliaire_generation_ecs_output,conso_auxiliaire_generation_ecs_diff,conso_auxiliaire_ventilation_input,conso_auxiliaire_ventilation_output,conso_auxiliaire_ventilation_diff,ep_conso_5_usages_input,ep_conso_5_usages_output,ep_conso_5_usages_diff,ep_conso_5_usages_m2_input,ep_conso_5_usages_m2_output,ep_conso_5_usages_m2_diff,emission_ges_5_usages_input,emission_ges_5_usages_output,emission_ges_5_usages_diff,emission_ges_5_usages_m2_input,emission_ges_5_usages_m2_output,emission_ges_5_usages_m2_diff,runFailed
2592E3381429R,2,2.5,4.1.1,3cl-2024.6.1.0,68,ballon électrique à accumulation horizontal,,,98,"convecteur électrique nfc, nf** et nf***",,,30.12875,30.128749999999997,0,30.524,30.524,0,0,0,0,0,0,0,1.05,1.05,0,24.548192489077,24.548192489076992,0,14.682752489077,14.682752489076991,0,15.444,15.443999999999999,0,35.981848,35.98184800000001,0,828.6849312105,828.6849312105,0,4057.74249470939,4057.7289009011374,0,1626.70557977169,1626.7055797716873,0,3732.97199540288,3732.9607264138576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12432.3688829015,12432.342964226753,0,514,514,0,403.806,403.7930738718544,0,16,16,0,OK
2576E3380957X,3,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,68,ballon électrique à accumulation horizontal,,,88,chaudière gaz standard 1991-2000,,,62.4978947368421,62.49789473684211,0,13.2365,13.236500000000003,0,0,0,0,10.9980669902913,10.998066990291262,0,1.4,1.4000000000000001,0,47.235599658057716,47.236271336401984,0,22.271099658057715,22.271771336401983,0,15.305200000000001,15.305200000000001,0,31.600135,31.600135499999997,0,1132.7215523137502,1132.7215523137502,0,6408.766544714008,6408.842688069562,0,2015.4251637782256,2015.4251637782259,0,9211.538517648427,9190.754200028281,0.23,173.76,173.76,0,0,0,0,12.111639731768745,10.447216403267594,13.74,0,0,0,295.8733800000001,295.87338000000005,0,15167.815589721413,15143.203098445714,0.16,309,309,0,2259.237129914611,2254.4125667218136,0.21,46,46,0,OK
2559E3388817O,1,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,100,"radiateur électrique nfc, nf** et nf***",100,"radiateur électrique nfc, nf** et nf***",20.456416561580493,20.456416561580493,0,12.855000000000002,12.855,0,25.1995947687,25.199594736842105,0,12.139378260869561,12.139378260869565,0,1.608,1.6079999999999999,0,73.26644896911,73.26644896911,0,36.02257696911001,36.02257696911001,0,13.4124,13.4124,0,33.124098,33.124098000000004,0,1175.4118780383003,1175.4118780383003,0,6218.063182299705,6218.108294017067,0,1972.723739826129,1972.7237398261298,0,5217.492536544945,5217.52812890098,0,0,0,0,0,0,0,0,0,0,0,0,0,437.99999999999994,438,0,17875.57372565347,17875.65558807235,0,234,234,0,578.3612421757491,578.3640539718759,0,7,7,0,OK
2576E3382681F,1,2.5,WinDpeV3 v.3.0.0.18,V 2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,99,"panneau rayonnant électrique nfc, nf** et nf***",100,"radiateur électrique nfc, nf** et nf***",118.686,118.686,0,120.882,120.88199999999998,0,23.651,25.854376518218622,9.32,70.311,70.31123493975903,0,0,0,0,83.992,83.31480713199907,0.81,46.4556443342195,45.77880713199907,1.46,12.481,12.480899999999998,0,210.139122,210.139122,0,1253.62428618,1253.6242861800004,0,17816.7929417288,17901.250918530546,0.47,1879.61310341935,1879.613103419355,0,12972.3007060776,13025.839578232215,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34605.4362020198,34728.58731753593,0.36,376,377,0.27,1160.12,1164.4972973518159,0.38,12,12,0,OK
2549E3378977S,2,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,69,ballon électrique à accumulation vertical autres ou inconnue,,,100,"radiateur électrique nfc, nf** et nf***",,,37.352000000000004,37.352,0,4.914,4.914,0,0,0,0,0,0,0,0,0,0,10.569423804946839,10.569423804946839,0,0.37717580494683706,0.37717580494683706,0,3.8242,3.8242,0,11.63207,11.632069799999998,0,782.93064570035,782.93064570035,0,1917.7573432080935,1997.1858021909925,4.14,1099.620909355215,1099.620909355215,0,1743.8546193479856,1816.0799330952666,4.14,0,0,0,0,0,0,0,0,0,0,0,0,65.650068,65.650068,0,6791.749463397362,6957.867685016108,2.45,299,306,2.34,216.46429611797984,222.17009590401506,2.64,9,9,0,OK
2517E3381984D,2,2.5,DPEWIN V5.3.1,3cl_bbs_V2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,100,"radiateur électrique nfc, nf** et nf***",,,16.577,16.576741982395713,0,10.32,10.319939999999999,0,0,0,0,0,0,0,2.636,2.6361,0,19.448,19.448186988537806,0,1.483,1.4827229885378037,0.02,0,0,0,15.223,15.222623219999997,0,988.256,988.2558178125499,0,1179.155,1179.152184094346,0,1625.64,1625.6396600151204,0,1111.402,1111.3995363982121,0,0,0,0,0,0,0,0,0,0,0,0,0,115.719,115.71872400000001,0,6738.956,6738.949842090665,0,168,168,0,200.15,206.2013383666416,3.02,5,5,0,OK
2540E3380705V,2,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,71,ballon électrique à accumulation vertical catégorie c ou 3 étoiles,,,98,"convecteur électrique nfc, nf** et nf***",100,"radiateur électrique nfc, nf** et nf***",20.445,20.445,0,13.95,13.950000000000001,0,12.76769244,12.767692307692307,0,11.752,11.752,0,0,0,0,37.46844868684481,37.46844868684481,0,10.035548686844809,10.035548686844809,0,5.5235,5.5235,0,27.374493,27.3744928,0,1023.3178059159998,1023.3178059159998,0,2739.85446775256,2739.818459911151,0,1615.501598880924,1615.5015988809234,0,2584.382680734994,2584.350362101097,0,0,0,0,0,0,0,0,0,0,0,0,0,325.128276,325.12827599999997,0,10629.450183116609,10629.375850258646,0,217,217,0,336.63968452532464,336.6371313532467,0,6,6,0,OK
2550E3382262C,2,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,70,ballon électrique à accumulation vertical catégorie b ou 2 étoiles,,,100,"radiateur électrique nfc, nf** et nf***",,,25.63794776119406,25.63794776119406,0,34.410000000000004,34.410000000000004,0,13.97,13.970000000000002,0,14.7407407407407,14.740740740740742,0,1.05,1.05,0,78.68469186023847,78.68184182150031,0,38.78637186023846,38.783521821500315,0.01,17.554999999999996,17.554999999999996,0,78.207264,78.20726399999998,0,1359.0139517430005,1359.0139517430005,0,5903.0921971324515,5902.938960868892,0,2170.145324454839,2170.1453244548397,0,5633.427140348577,5633.288903963759,0,0,0,0,0,0,0,0,0,0,0,0,0,256.99212,256.99212,0,18925.746845047855,18925.42890136278,0,212,212,0,614.1411348571021,614.1302141827015,0,6,6,0,OK
2569E3379607S,5,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,73,réseau de chaleur isolé,,,108,réseau de chaleur isolé,,,41.377567554,41.37760465116279,0,26.550450000000005,26.550450000000005,0,0,0,0,0,0,0,0,0,0,22.101840108442754,22.101840108442754,0,0.6206401084427561,0.6206401084427561,0,22.949199999999998,22.949199999999998,0,31.908243,31.9082429088,0,1152.5167589376,1152.5167589376,0,4059.6146125904343,4059.628071162412,0,2462.642647302564,2462.642647302564,0,5839.60605416907,5839.624294031716,0,156.3,156.3,0,2.617242104187588,0,100,0,0,0,0,0,0,42.516551375999995,42.431688,0.2,8996.528618476064,8990.33201573428,0.07,166,166,0,1373.0877668826083,1372.9178052294878,0.01,25,25,0,OK
2514E3388091X,1,2.5,LICIEL Diagnostics v4 [Version XML:317],BBS_Slama_2024.6.1.0,43,chaudière fioul à condensation 1996-2015,,,83,chaudière fioul à condensation 1996-2015,,,66.09333333333333,66.09333333333333,0,38.976000000000006,38.976,0,33.129,33.129000000000005,0,34.7142857142857,34.714285714285715,0,16.05,16.049999999999997,0,90.45014179433412,90.45014179433412,0,32.7814497943341,32.7814497943341,0,14.9548,14.9548,0,69.561457,69.56145699999998,0,1175.3627804814,1175.3627804814,0,13362.685599395729,13362.709940687773,0,3252.1962140388036,3252.1962140388027,0,15086.878573069715,15058.707672160745,0.19,173.76,173.76,0,0,0,0,36.22772540280619,36.22779139475352,0,3.1865390937495732,3.1865390937495732,0,0,0,0,19160.008415450597,19131.837666323103,0.15,251,251,0,5965.42236855094,5956.295000879917,0.15,78,78,0,OK
